BJ_GetTimeBack_Rail.mp3	Hey, Bernard Jackson, here. As a chief operations officer at DART, I understand being busy. Ride DART to get time back for the things you love.	
BJ_ImprovedService_Rail.mp3	Hey, everyone. DART senior executive vice president chief operations officer Bernard Jackson here to say with DART bus and GoLink service, now available seven days a week, DART is back, baby!	
BJ_Kindness_Rail.mp3	Hey, everyone, it's Bernard Jackson, DART's chief operations officer. As a former bus operator, I know firsthand that it's cool to be kind to everyone you see on your ride.	
BJ_LessTravelTime_Rail.mp3	Hey guys, Bernard Jackson, DART chief operations officer here. Quicken your commute with DART, without the traffic.	
BJ_Saftey_Rail.mp3	Hey, everyone, it's DART chief operations officer, Bernard Jackson here. If you spot a problem on DART, let us know by using the GoPass app.	
BJ_Thanks_Rail.mp3	Hey, everyone, it's Bernard Jackson here. As the chief operations officer at DART, I want to say thank you for choosing DART. DART is back, baby—and we hope you will be, too.	
BJ_Thanks4Riding_Rail.mp3	Hey, everyone, it's Bernard Jackson here. As the chief operations officer at DART, I want to say thank you for choosing DART. DART is back, baby—and we hope you will be, too.	
BLUE.mp3	Blue Line	
BLUEline.mp3	Blue Line	
BT_40thAnniversary_Rail.mp3	Howdy, folks! This is Big Tex, here to wish DART a very happy 40th anniversary!	
BT_Cleaning_Rail.mp3	Howdy, folks! This is Big Tex. Y'all make a big difference when y'all remember to take your trash with ya.	
BT_Kindness_Rail.mp3	Hey, y'all! Big Tex here. Remember to say "Howdy" to your fellow riders and DART employees! It's an easy way to spread a little Texas kindness.	
BT_Thanks_Rail.mp3	Howdy, folks! This is Big Tex, here to say thank you for choosing DART. We hope to see y'all again real soon.	
CA008101.mp3	Welcome aboard DART Light Rail. This train will depart in one minute.	
CA008102.mp3	This train is now out of service. Everyone must exit the train at this time. Please remember to take your belongings.	
CA008103.mp3	There will be a brief delay. We expect to be proceeding shortly. Thank you for your patience.	
CA008104.mp3	For your safety, please stand clear of the doorways. This train will proceed once doors are in the closed position.	
CA008105.mp3	We will be delayed here for a few moments due to train traffic ahead of us. I apologize for this delay and will keep you informed. Thank you for your patience.	
CA008106.mp3	We continue to be delayed due to train traffic ahead of us. My apologies again for the delay, and thank you for your patience.	
CA008107_.mp3	Train control is still working to clear the trains ahead of us. I apologize for the delay. In the meantime, please stay where you are on the train, and I'll let you know when we can proceed. Thank you for your patience.	
CA008108.mp3	This train is experiencing a mechanical problem. Please stay where you are on the train. I will be working to resolve the problem. The lights may go out for a few moments while I reset the computer. My apology for the delay, and thank you for your patience.	
CA008109.mp3	I have not been able to correct the problem. Maintenance staff have been notified. I will have to leave the cab for a few minutes to continue trying to fix the problem. The lights may go off briefly while I reset the computers. Please stay where you are on the train while we work on the problem. Please accept my apologies, and thank you for your patience.	
CA008110.mp3	Maintenance staff is here to help us. I will be leaving the cab to work with them. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008111.mp3	We are needing to take this train out of service and need you to transfer to another train. Please take your belongings when you exit the train. Another train will arrive shortly. We apologize for the inconvenience and appreciate your patience.	
CA008112.mp3	There is a service disruption ahead of us, and we will need to have you exit this train at the next station. Shuttle buses will be provided to take you to a location where you can transfer to another train to continue your trip. We apologize for the inconvenience and appreciate your patience.	
CA008113.mp3	We are experiencing power outages in some areas of the system. For safety purposes, we will be operating more slowly than usual. We apologize for the delay and thank you for your patience.	
CA008114.mp3	We will be delayed at this location for a few minutes due to a track blockage ahead. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008115.mp3	We will be delayed at this location for a few minutes due to a track blockage ahead. Expect significant delays. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008116.mp3	We apologize for the ongoing delay. Personnel still are working to resolve the problem. Thank you for your patience.	
CA008117.mp3	We will be delayed at this location for a few minutes due to a signal problem. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008118.mp3	We will be delayed at this location for a few minutes due to a signal problem. Expect significant delays. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008119.mp3	We will be delayed at this location for a few minutes due to a medical emergency on the train. DART and emergency personnel have been notified. Please stay where you are on the train. Thank you for your patience.	
CA008120.mp3	Personnel have arrived on location to assist. Please remain where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008121.mp3	We will be delayed at this location for a few minutes due to a switch problem ahead of us. Maintenance personnel have been notified. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay and thank you for your patience.	
CA008122.mp3	We will be delayed at this location for a few minutes due to a switch problem ahead of us. Maintenance personnel have been notified. Expect significant delays. Please stay where you are on the train, and I'll let you know when we can continue your trip. We apologize for the delay.	
CA008123.mp3	We will be delayed at this location for a few minutes due to a switch problem. Personnel have been notified. I will have to leave the cab for a few minutes to align switches by hand. Please stay where you are on the train. I apologize for the delay and thank you for your patience.	
CA008124.mp3	We will be delayed at this location for a few minutes due to a switch problem. Personnel have been notified. I will have to leave the cab for a few minutes to align switches by hand. Expect significant delays. Please stay where you are on the train. I apologize for the delay and thank you for your patience.	
CA008125.mp3	I will be rebooting the onboard computer to address a technical difficulty. The power and lights will go off for a few moments while the onboard computer resets. My apology for the inconvenience, and thank you for your patience.	
CA008126.mp3	This train is holding momentarily to accommodate transferring passengers. My apologies for the delay, and thank you for your patience.	
CA008127.mp3	Some doors on this train are currently out of service. If your door does not open, please move to the next available door. We are sorry for the inconvenience.	
CA008128.mp3	This is the Orange Line to Parker Road Station, boarding on Track 1.	
CA008129.mp3	This is the Orange Line to LBJ/Central Station, boarding on Track 1.	
CA008130.mp3	This is the Orange Line to Bachman Station, boarding on Track 1.	
CA008132.mp3	This is the Orange Line to Fair Park Station, boarding on Track 1.	
CA008133.mp3	This is the Orange Line to Parker Road Station, boarding on Track 2.	
CA008134.mp3	This is the Orange Line to LBJ/Central Station, boarding on Track 2.	
CA008135.mp3	This is the Orange Line to Bachman Station, boarding on Track 2.	
CA008137.mp3	This is the Orange Line to Fair Park Station, boarding on Track 2.	
CA008140.mp3	Welcome aboard DART Light Rail. This is the Red Line.	
CA008141.mp3	Welcome aboard DART Light Rail. This is the Blue Line.	
CA008142.mp3	Welcome aboard DART Light Rail. This is the Green Line.	
CA008143.mp3	Welcome aboard DART Light Rail. This is the Orange Line.	
CA008144.mp3	When boarding, please move to the center of the train. Do not block doorways.	
CA008145.mp3	Doors will open to the left.	
CA008146.mp3	Doors will open to the right.	
CA008147.mp3	Thank you for riding DART.	
CA008148.mp3	Please report any suspicious activity or unattended packages to the train operator, DART police, or other DART personnel.	
CA008149.mp3	We will be delayed at this location for a few minutes due to a mechanical problem on a train ahead of us. We apologize for the delay.	
CA008150.mp3	We will be delayed at this location for a few minutes due to a medical emergency on a train ahead of us. We apologize for the delay.	
CA008151.mp3	We will be delayed at this location for a few minutes due to an accident ahead of us. We apologize for the delay.	
CA008152.mp3	Train control is still working to clear the trains ahead of us. We apologize for the delay. We'll be moving as soon as the problem is resolved and we're given permission to proceed. Thank you for your patience.	
CA008153.mp3	Train control is still working to clear the trains ahead of us. We apologize for the delay. In the meantime, please stay on the train, and I'll let you know when we can proceed. Thank you for your patience.	
CA008154.mp3	There has been an accident involving this train. Emergency services are being called to assist us. Please stay where you are on the train. I'll be coming through the train in a few minutes to check on you.	
CA008155.mp3	Emergency services are on location to assist us. I will be leaving the cab to work with them. We are making arrangements to help you continue your trip. In the meantime, please stay on the train.	
CA008156.mp3	Maintenance staff is here to help us. I will be leaving the cab to work with them. Please stay on the train, and I'll let you know when we can continue your trip. We apologize for the delay. Thank you for your patience.	
CA008157.mp3	Severe weather is affecting the electrical supply for the train as well as the power to operate the crossing arms and signals. This will cause us to operate more slowly than usual. We apologize for the delay.	
CA008158.mp3	The severe weather is continuing to cause electrical and mechanical problems for our trains. We apologize for the delay. We'll be on the way as soon as we can. Thank you for your patience.	
CA008159.mp3	Maintenance crews are working to resolve the problems. We apologize for the delay. In the meantime, please stay on the train, and I'll let you know when we can proceed. Thank you for your patience.	
CA008160.mp3	We apologize for the delay. We are taking this train out of service, and we need to transfer you to another train. Please take your belongings when you exit the train. Another train will arrive shortly.	
CA008161.mp3	There is a service disruption ahead of us, and we will need to have you exit this train at the next station. Shuttle buses will be provided to take you to a location where you can transfer to another train and continue your trip. We apologize for the delay.	
CA008162.mp3	We are approaching the Fair Park and MLK Stations. If you are going to the State Fair, please be prepared to exit the train as soon as the doors open, and follow the directions of DART staff on the platform. Don't forget to return to this same station for your return trip home.	
CA008163.mp3	We are being delayed momentarily by State Fair train traffic ahead of us. We will be moving again shortly. In the meantime, please remain on the train.	
CA008164.mp3	Please report any suspicious activity or unattended packages to the train operator, DART police, or other DART personnel.	
CA008165.mp3	This train is out of service. All passengers must exit the train. Please remember to take all personal belongings.	
CA008165A.mp3	This train is out of service. All passengers must exit the train. Please remember to take all personal belongings.	
CA008165B.mp3	This train is out of service. All passengers must exit the train. Please remember to take all personal belongings.	
CA008165C.mp3	This train is now out of service. Everyone must exit the train at this time. Please remember to take your belongings.	
CAN00.mp3	Welcome aboard DART Light Rail. This train will depart in one minute.	
CAN01.mp3	This train is now out of service. Everyone must exit the train at this time. Please remember to take your belongings.	
CAN02.mp3	There will be a brief delay. We expect to be proceeding shortly. Thank you for your patience.	
CAN03.mp3	For your safety, please stand clear of the doorways. This train will proceed once doors are in the closed position.	
CAN04.mp3	We will be delayed here for a few moments due to train traffic ahead of us. We apologize for the delay and will keep you informed. Thank you for your patience.	
CAN05.mp3	We continue to be delayed due to train traffic ahead of us. We apologize again for the delay, and thank you for your patience.	
CAN06.mp3	We are still working to clear the trains ahead of us. We apologize for the delay. In the meantime, please stay where you are on the train, and we will let you know when we can proceed. Thank you for your patience.	
CAN07.mp3	This train is experiencing a mechanical problem. Please stay where you are on the train while the problem gets resolved. The lights may go off briefly while the computers get reset. We apologize for the delay. Thank you for your patience.	
CAN08.mp3	This train is still experiencing mechanical problems. Maintenance staff have been notified. The lights may go off briefly while the computers are reset. Please continue to stay where you are on the train while we work on the problem. We apologize for the delay. Thank you for your patience.	
CAN09.mp3	Maintenance staff have arrived and will assist to resolve the problem. Please stay where you are on the train while we work on the problem. We apologize for the delay. Thank you for your patience.	
CAN10.mp3	We will be delayed at this location for a few minutes due to a medical emergency on the train. DART and emergency personnel have been notified. Please stay where you are on the train. Thank you for your patience.	
CAN11.mp3	Personnel have arrived on location to assist. Please remain where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN12.mp3	We are needing to take this train out of service and need you to transfer to another train. Please take your belongings when you exit the train. Another train will arrive shortly. We apologize for the inconvenience and appreciate your patience.	
CAN13.mp3	Due to a technical difficulty on the train, the onboard computer will be rebooted to resolve the problem. The power and lights will go off for a few moments while the oboard computer resets. We apologize for the inconvenience and thank you for your patience.	
CAN14.mp3	This train is holding momentarily to accommodate transferring passengers. We apologize for the delay, and thank you for your patience.	
CAN15.mp3	Some doors on this train are currently out of service. If your door does not open, please move to the next available door. We are sorry for the inconvenience.	
CAN16.mp3	When boarding, please move to the center of the train. Do not block doorways.	
CAN17.mp3	As a reminder to all passengers, smoking is prohibited on the train and all station platforms. As a courtesy to your fellow passengers, please refrain from smoking on or near DART property.	🚭
CAN18.mp3	As a reminder to all passengers, there is no loud music permitted on the train. As a courtesy to your fellow passengers, please lower your volume or use headphones.	🎧
CAN19.mp3	We will be delayed at this location for a few minutes due to a signal problem ahead of us. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN20.mp3	We will be delayed at this location for a few minutes due to a signal problem ahead of us. Expect significant delays. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN21.mp3	We will be delayed at this location for a few minutes due to a switch problem ahead of us. Maintenance personnel have been notified. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN22.mp3	We will be delayed at this location for a few minutes due to a switch problem ahead of us. Maintenance personnel have been notified. Expect significant delays. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN23.mp3	We will be delayed at this location for a few minutes due to a switch problem. Maintenance personnel have been notified. The operator will have to exit the train for a few minutes to align switches by hand. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN24.mp3	We will be delayed at this location for a few minutes due to a switch problem. Maintenance personnel have been notified. The operator will have to exit the train for a few minutes to align switches by hand. Expect significant delays. Please stay where you are on the train. We apologize for the delay. Thank you for your patience.	
CAN25.mp3	We will be delayed at this location for a few minutes due to a track blockage ahead of us. Please stay where you are on the train, and we will let you know when we can continue your trip. We apologize for the delay. Thank you for your patience.	
CAN26.mp3	We will be delayed at this location for a few minutes due to a track blockage ahead of us. Expect significant delays. Please stay where you are on the train, and we will let you know when we can continue your trip. We apologize for the delay. Thank you for your patience.	
CAN27.mp3	We are experiencing power outages in some areas of the system. For safety purposes, we will be operating more slowly than usual. We apologize for the delay and thank you for your patience.	
CAN28.mp3	We apologize for the ongoing delay. Personnel still are working to resolve the problem. Thank you for your patience.	
CAN29.mp3	We apologize for the delay. We are taking this train out of service, and we need to transfer you to another train. Please take your belongings when you exit the train. Another train will arrive shortly.	
CAN30.mp3	There is a service disruption ahead of us, and we will need to have you exit this train at the next station. Shuttle buses will be provided to take you to a location where you can transfer to another train to continue your trip. We apologize for the inconvenience and appreciate your patience.	
CAN00871.mp3	Your attention please. Smoking of any kind is prohibited on all of DART's properties and is grounds for immediate removal.	🚭
CAN00872.mp3	Your attention please. Loud music is prohibited on DART trains. Respect the ride and lower your volume or use headphones.	🎧
CAN00873B.mp3	This train being monitored live on camera. Your actions are being recorded.	🎦
CAN00874.mp3	This is a safety announcement. Public lewdness is a crime. Your actions are being recorded.	🙈
CAN00875.mp3	This is a safety announcement. The sale, possession, or use of illegal drugs is a crime. Your actions are being recorded.	💊
CAN00876.mp3	This is a safety announcement. Unwanted physical contact is a crime. Your actions are being recorded.	🖐
CAN00877.mp3	Hello, passengers. Be advised your trip today will be observed. Please respect others and have an enjoyable trip on DART.	
CAN00878.mp3	Your attention, please. Loitering or sheltering on a DART train is considered unauthorized use and is grounds for removal.	
CAN00879.mp3	Your attention, please. Engaging in disruptive or disturbing behavior is grounds for removal.	
CAN00880ALT.mp3	Your attention, please. TSA requires the use of a face mask while using public transportation.	
CAN00882.mp3	Your attention, please. Respect the ride. Do not occupy more than one seat.	
CAN00883.mp3	Your attention, please. Begging or soliciting is grounds for removal.	
CAN00891.mp3	Your attention, please. Any sexual act or sexual contact that is offensive or alarms others is a crime. Your conduct may be recorded.	
CAN00892.mp3	Your attention, please. The sale, possession, or use of illegal drugs is a crime. Your conduct may be recorded.	
CAN00893.mp3	Your attention, please. Causing physical contact or bodily injury is a crime. Your conduct may be recorded.	
CAN00894.mp3	Hello, passengers. Please be respectful and courteous to others and have an enjoyable trip on DART.	
CAN00895.mp3	Your attention, please. Loitering or sheltering on a DART train is considered unauthorized use of the transit system and may be grounds for removal.	
CAN00896.mp3	Your attention, please. Engaging in disruptive or disturbing behavior may be grounds for removal.	
CAN00897.mp3	Your attention, passengers. The Transportation Security Administration requires the use of a face mask over the nose and mouth while using public transportation.	
CAN00899.mp3	Your attention, please. This vehicle is equipped with cameras. Your conduct may be recorded.	
CC_40thAnniversary_Rail.mp3	Hey, riders. DART chief of police Charlie Cato here to celebrate. DART is turning 40. Happy birthday, DART!	
CC_GoPass_Rail.mp3	DART chief of police Charlie Cato here. If you see a problem while riding DART, report it using the GoPass app.	
CC_Hiring_Rail.mp3	Hello, there. DART chief of police Charles Cato here. We're now hiring more great police officers. You can earn up to a 5000 dollar sign-on bonus. To apply, visit dart.org/careers	
CC_Safety_Rail.mp3	Hey, riders. DART chief of police Charlie Cato here. At DART, safety comes first, second, and last. The safest places are those where people participate in their own public safety. So please, if you see something, say something.	
clean01.mp3	Help us keep DART clean. As a courtesy to all riders, please pick up after yourself, and never eat or drink on board.	
DartSaySomethingApp.MP3	The new DART Say Something app allows you to contact DART police quickly and discreetly to report problems. Download it for free today. Search "DART Say Something"	
Dfw1051.mp3	This is the Orange Line to Parker Road Station, boarding on Track 1.	
Dfw1052.mp3	This is the Orange Line to LBJ/Central Station, boarding on Track 1.	
Dfw1053.mp3	This is the Orange Line to Bachman Station, boarding on Track 1.	
Dfw1054.mp3	This is the Orange Line to Fair Park Station, boarding on Track 1.	
Dfw1071.mp3	This is the Orange Line to Parker Road Station, boarding on Track 2.	
Dfw1072.mp3	This is the Orange Line to LBJ/Central Station, boarding on Track 2.	
Dfw1073.mp3	This is the Orange Line to Bachman Station, boarding on Track 2.	
Dfw1074.mp3	This is the Orange Line to Fair Park Station, boarding on Track 2.	
dir101.mp3	eastbound	
dir102.mp3	eastbound for	
dir103.mp3	inbound	
dir104.mp3	outbound	
dir105.mp3	This train is eastbound for	
dir106.mp3	This train is eastbound for Centerport/DFW Airport Station.	
dir107.mp3	This train is eastbound for Centerport/DFW Station.	
dir108.mp3	This train is eastbound for Dallas Union Station.	
dir109.mp3	This train is eastbound for Union Station.	
dir110.mp3	This train is westbound for	
dir111.mp3	This train is westbound for Centerport/DFW Airport Station.	
dir112.mp3	This train is westbound for Centerport/DFW Station.	
dir113.mp3	This train is westbound for Fort Worth T&P Station.	
dir114.mp3	westbound	
dir115.mp3	westbound for	
DV101.mp3	This train will terminate at Victory Station. Passengers needing travel beyond West End Station should transfer to a Blue Line train at or before West End Station. Bus shuttles are available between Union and Convention Center Stations. Continue your trip southbound by boarding a train at Convention Center Station.	
DV108.mp3	This train will terminate at Union Station. Bus shuttles are available between Union and Convention Center Stations. Continue your trip southbound by boarding a train at Convention Center Station.	
DV122.mp3	This train will terminate at Convention Center Station. Bus shuttles are available between Convention Center and Union Stations. Continue your trip northbound by boarding a Blue Line train at Union Station. Transfer to a Red Line train at West End Station.	
DV136.mp3	This train will terminate at Convention Center Station. Bus shuttles are available between Convention Center and Union Stations. Continue your trip northbound by boarding a train at Union Station.	
EB_BdayBash2_Rail.mp3		
EB_BetterAccess_Rail.mp3		
EB_CleaningRide_Rail.mp3		
EB_Cleanliness_C.mp3		
EB_Cleanliness_E.mp3		
EB_LessTravelTime_Rail.mp3		
EB_SafteyDoSomething_Jan23.mp3		
EB_SafteyDoSomething_Rail.mp3		
EB_SafteyGoPass_Jan23.mp3		
EB_Thanks_Jan23.mp3		
EB_Thanks_Rail.mp3		
Event_1_Clip_1.mp3		
Event_1_Clip_2.mp3		
Event_1_Clip_3.mp3		
Event_2_Track_1.mp3		
Event_2_Track_2.mp3		
Event_2_Track_3.mp3		
Event_2_Track_4.mp3		
GF_40thAnniversary_Rail.mp3		
GF_Availibility_Rail.mp3		
GF_GetTimeBack_Rail.mp3		
GF_ImprovedService_Rail.mp3		
GF_Kindness_Rail.mp3		
GF_Thanks_Rail.mp3		
GREEN.mp3	Green Line	
Green_Line_Annoucement_07092022.mp3		
GREENline.mp3	Green Line	
HH_Winterland_Rail.mp3		
HiddenRidgeStation.MP3	Hidden Ridge Station	
I345M161.mp3	Attention. No Green Line trains between Deep Ellum and Victory today. Board bus shuttles on Good Latimer.	
I345M162.mp3	Attention. No Green Line trains between Victory and Deep Ellum today. Board Orange Line trains for downtown, or board bus shuttles to Deep Ellum	
I345M163.mp3	Attention. No Green Line trains between Deep Ellum and Victory today. Board Orange Line trains to Victory, or board bus shuttles to Deep Ellum.	
Info01.mp3	Welcome aboard Dart Light Rail. This is the Red Line. Final destination	
Info02.mp3	Welcome aboard Dart Light Rail. This is the Blue Line. Final destination	
Info03.mp3	Welcome aboard Dart Light Rail. This is the Green Line. Final destination	
Info04.mp3	Welcome aboard Dart Light Rail. This is the Orange Line. Final destination	
Info05.mp3	Welcome aboard Dart Light Rail.	
Info06.mp3	This is the:	
Info07.mp3	Final destination:	
Info08.mp3	train. Final destination:	
Info09.mp3	When boarding, please move to the center of the train. Do not block doorways.	
Info10.mp3	This is the:	
Info11.mp3	special event train. Final destination:	
Info12.mp3	Next stop:	
Info13.mp3	Arriving:	
Info14.mp3	Next train:	
Info15.mp3	Train arriving:	
Info16.mp3	Next train arriving:	
Info17.mp3	Now arriving:	
Info18.mp3	Doors will open to the left.	
Info19.mp3	Doors will open to the right.	
Info20.mp3	This train will depart in:	
Info21.mp3	minute.	
Info22.mp3	minutes.	
Info23.mp3	Terminal station.	
Info24.mp3	Thank you for riding DART.	
Info25.mp3	Please remember to take all personal belongings.	
Info26.mp3	This train is out of service.	
Info27.mp3	This train wil be going out of service at:	
Info28.mp3	All passengers must exit the train.	
Info29.mp3	Transfer point.	
Info30.mp3	This is a transfer point to the:	
Info31.mp3	There will be a brief delay. We expect to be proceeding shortly.	
Info32.mp3	northbound	
Info33.mp3	southbound	
Info34.mp3	Red Line	
Info35.mp3	Blue Line	
Info36.mp3	Green Line	
Info37.mp3	Orange Line	
info101.mp3	to	
info102a.mp3	after the event.	
info102b.mp3	After the event,	
info103a.mp3	after the game.	
info103b.mp3	After the game,	
info104.mp3	airline terminals.	
info105.mp3	airport.	
info106.mp3	airport service.	
info107.mp3	Approaching:	
info108.mp3	are:	
info109.mp3	Arrival imminent.	
info110.mp3	Arriving soon.	
info111.mp3	at:	
info112.mp3	based on two travel zones.	
info113.mp3	Before boarding, check destination signs which designate the final stop.	
info114.mp3	between:	
info115.mp3	Board:	
info116.mp3	Board bus:	
info117.mp3	Board buses:	
info118.mp3	Bus shuttle:	
info119.mp3	Bus shuttles:	
info120.mp3	car	
info121.mp3	cars	
info122.mp3	CBD	
info123.mp3	Central Business District	
info124.mp3	connecting	
info125.mp3	connection	
info126.mp3	connection service.	
info127.mp3	Cotton Bowl	
info128.mp3	Cotton Bowl game	
info129.mp3	Cotton Bowl game day service	
info130.mp3	Dallas	
info131.mp3	Dallas County	
info132.mp3	DART rail connecting service	
info133.mp3	DFW Airport remote south shuttle bus	
info134.mp3	Downtown Dallas	
info135.mp3	express	
info136.mp3	express bus	
info137.mp3	express buses	
info138.mp3	express train	
info139.mp3	fair	fare?
info140.mp3	fairzone boundary	fare zone?
info141.mp3	fairs	fares?
info142.mp3	first	
info143.mp3	Five cars.	
info144.mp3	Fort Worth	
info145.mp3	Four cars.	
info146.mp3	game day	
info147.mp3	game day service	
info148.mp3	imminent	
info149.mp3	minute	
info150.mp3	minutes	
